p_value,N,comparison,test,measure
0.5067205148778584,12,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
4.0700804333751374e-16,12,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.5443701458566098,12,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.4356308552430793,12,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.2602362026171888,12,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.29801024568333456,12,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.3708443333042212,12,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.3407786135629546,12,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.7950121719642381,12,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
2.0959864580297562e-12,12,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.3123214216762161,12,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.3708443333042212,12,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.3123214216762161,12,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.02463812361106476,12,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.13821801648829782,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.6604823399229823,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.2681979487061006,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.6679009804653101,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.08873293101200075,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.9780979926991322,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.6147655017399961,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.3307076104541407,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.15081933101004452,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.576700899177271,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.6671389207645673,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
5.2095001644601144e-05,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.9562124856214458,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.24886003407085755,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5767171692327191,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.681686559218911,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.8763745278394983,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8691578453863382,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.10929849881451785,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.3381442143033483,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.022694016907509027,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.0470642512338012,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.1456845881706611,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.1288353201169825,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.5955556452639246,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8908215021011838,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.46974315305772907,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.6853206546616539,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.05238362839744383,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.5767171692327191,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.006945928675280967,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.3381442143033483,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.056987711379790126,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.15342910730958265,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.9343641353737364,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.13583890591690254,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.12420379932992527,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.6671122087757262,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.7349321613707855,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.00987633581347606,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.8763745278394983,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.6939496393838769,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.30976461353128415,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.00860758564796588,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.007747502696790247,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8190516642751772,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.7075307648554899,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.0015789589239405637,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.31853218289756546,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.7907265539579055,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.060672855541453165,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.009443798075743843,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.036940162598658864,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.4810149790732601,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5041377728786078,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.3307076104541407,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.19066347152048513,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8980610776369005,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.2603673866990439,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.00018711434429195424,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.20664810649508136,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.9853982661677484,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.8333057881115221,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.041922181781993556,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.8261606112470208,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.6211607133478878,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.21670758103474252,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.34249458416410156,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.9635032467777577,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.1092682346226337,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.890826133573838,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.0007187441847409865,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.3649738237484691,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.05941048972818119,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.8190516642751772,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.13583890591690254,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.7143414800137637,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.919804339073298,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.1264754481853606,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
1.5067019515697582e-10,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.9053048148982888,26,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.3846591908132244,26,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.030106146029304736,26,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.12174175211277344,26,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.11816971837331064,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.46874468533903046,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5431168236937778,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.16841162261272874,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.8751472796869001,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.9188840713917094,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5015087436202899,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.7043364134884519,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.4849758181174031,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8889244418064115,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5903864404241368,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.003322274082224134,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.002080945810005894,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.36244058405443424,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5586622171961255,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.12087211925974983,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.062169929495299925,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8454337972450998,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.3939294391355759,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.7116839479933617,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.7269717865051236,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.8728557608128544,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.11546573607412575,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.25281123466889466,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.4303904673839869,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.6457109829716792,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.5015087436202899,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.9090494818155961,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.6540848087180422,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.6146863709411928,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.6858932461803942,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.9097732518593344,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.7688488692178319,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.34282888818681256,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.746721243363146,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.3837782569353102,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.0010304233534991153,56,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.7052367116401548,56,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.4546004954748196,56,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.025287105327268345,56,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.9658852931736375,120,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.028754785179846552,120,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.42556468372329226,120,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.4205745112450434,120,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.5890614168444066,120,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.15486626157100325,120,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.613657393574212,120,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.24532541786429762,120,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.6941018230694862,120,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.7824382072308078,120,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.12753952819682926,120,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.2914386565391523,120,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.37658181724735573,120,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.2717709023728815,120,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.15622463257323413,120,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.0033094264237746654,120,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.15839920057642976,120,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.22964658507081315,120,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.40848840013380716,120,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.9240290412515346,120,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.7412177546434938,257,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.3716851980003413,257,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.2283802785782395,257,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.9809742330878046,257,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.08274874889333027,257,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.1641184434473718,257,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
8.592852938259876e-05,257,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.4535019745651404,257,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.0006792279176879243,548,HD_control_HD_tax1,MannWhitneyU,Cell body size microns
0.0050805141706169584,548,HD_control_HD_tax1,MannWhitneyU,Cell body perimeter microns
0.00026751629155293786,548,HD_control_HD_tax1,MannWhitneyU,Cell body axis ratio
0.8649451899514121,548,HD_control_HD_tax1,ChiSquared,protrusion_binary
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.5431200214053204e-44,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.5431200214053204e-44,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.0,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.6666666666666666,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
1.2274647249857577e-15,2,HD_control_HD_tax50,ChiSquared,protrusion_binary
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body size microns
0.3333333333333333,2,HD_control_HD_tax50,MannWhitneyU,Cell body perimeter microns
1.0,2,HD_control_HD_tax50,MannWhitneyU,Cell body axis ratio
